"ID","DifficultyID","EffectIndex","Effect","EffectAmplitude","EffectAttributes","EffectAura","EffectAuraPeriod","EffectBasePoints","EffectBonusCoefficient","EffectChainAmplitude","EffectChainTargets","EffectDieSides","EffectItemType","EffectMechanic","EffectPointsPerResource","EffectPos_facing","EffectRealPointsPerLevel","EffectTriggerSpell","BonusCoefficientFromAP","PvpMultiplier","Coefficient","Variance","ResourceCoefficient","GroupSizeBasePointsCoefficient","EffectBasePointsF","EffectMiscValue_0","EffectMiscValue_1","EffectRadiusIndex_0","EffectRadiusIndex_1","EffectSpellClassMask_0","EffectSpellClassMask_1","EffectSpellClassMask_2","EffectSpellClassMask_3","ImplicitTarget_0","ImplicitTarget_1","SpellID"
"679599","0","0","6","0","0","33","0","-41","0","1","0","1","0","11","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","205"
"679600","0","1","2","0","0","0","0","30","0.2689999938","1","0","5","0","0","0","0","0.69999998808","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","205"
"679610","0","0","6","0","0","99","0","-42","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1108"
"679624","0","0","6","0","0","99","0","-51","0","1","0","1","0","0","0","0","-1","0","0","1","0","0","0","1","0","0","0","13","0","0","0","0","0","22","15","1735"
"679625","0","0","6","0","0","15","0","8","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","21","0","1075"
"679629","0","0","6","0","0","64","2000","153","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","3034"
"679638","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","13","13","0","0","0","0","87","0","1122"
"679643","0","0","121","0","0","0","0","21","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1760"
"679644","0","1","328","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1760"
"679651","0","0","63","0","0","0","0","-86","0","1","0","1","0","0","0","0","-2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1754"
"679668","0","0","10","1","0","0","0","898","0.85699999332","1","0","115","0","0","0","0","5.09999990463","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","21","0","2060"
"679669","0","0","10","1","0","0","0","192","0.42899999022","1","0","45","0","0","0","0","1.89999997616","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","21","0","2061"
"679688","0","0","68","0","0","0","0","-1","0","1","0","1","0","26","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1671"
"679689","0","1","2","0","0","0","0","17","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1671"
"679690","0","0","68","0","0","0","0","-1","0","1","0","1","0","26","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1672"
"679691","0","1","2","0","0","0","0","44","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1672"
"679692","0","0","3","0","0","0","0","19","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","28","0","0","0","0","0","1","0","1454"
"679708","0","0","6","0","0","3","3000","3","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1978"
"679710","0","0","33","0","0","0","0","199","0","1","0","1","0","0","0","0","5","0","0","1","0","0","0","1","0","4","0","0","0","0","0","0","0","23","0","1842"
"679718","0","0","3","0","0","0","0","129","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","28","0","0","0","0","0","1","0","1456"
"679719","0","0","68","0","0","0","0","0","0","1","0","0","0","26","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1766"
"679720","0","1","2","0","0","0","0","14","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1766"
"679725","0","0","2","0","0","0","0","9","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1776"
"679726","0","1","328","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1776"
"679727","0","2","6","0","0","12","0","0","0","1","0","0","0","14","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1776"
"679744","0","0","68","0","0","0","0","0","0","1","0","0","0","26","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1767"
"679745","0","1","2","0","0","0","0","29","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1767"
"679746","0","0","68","0","0","0","0","0","0","1","0","0","0","26","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1768"
"679747","0","1","2","0","0","0","0","44","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1768"
"679748","0","0","68","0","0","0","0","-1","0","1","0","1","0","26","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1769"
"679749","0","1","2","0","0","0","0","79","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1769"
"679752","0","0","6","0","0","29","0","7","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","2","0","0","0","0","0","0","0","21","0","1244"
"679757","0","0","28","0","0","0","0","7399","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","15430","81","8","0","0","0","0","0","22","41","2062"
"679777","0","0","30","0","0","0","0","99","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","2687"
"679778","0","1","64","0","0","0","0","0","0","1","0","0","0","0","0","0","0","29131","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","2687"
"679783","0","0","6","0","0","11","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","13","0","0","0","0","0","22","15","1161"
"679784","0","0","6","0","0","121","0","-1","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","25","0","1462"
"679789","0","0","6","0","0","8","3000","7","0.07999999821","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","21","0","774"
"679797","0","0","58","0","0","0","0","26","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1082"
"679798","0","1","328","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1082"
"679813","0","0","6","0","0","140","0","39","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","3045"
"679823","0","0","10","0","0","0","0","535","0.85699999332","0.20000000298","0","87","0","0","0","0","3.29999995232","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","45","0","959"
"679835","0","0","6","0","0","29","0","31","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","2","0","0","0","0","0","0","0","21","0","2791"
"679838","0","0","2","1","0","0","0","85","0.85699999332","1","0","13","0","0","0","0","1.20000004768","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1088"
"679856","0","0","6","0","0","29","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","3","0","0","0","0","0","0","0","21","0","1459"
"679857","0","0","6","0","0","29","0","6","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","3","0","0","0","0","0","0","0","21","0","1460"
"679878","0","0","6","0","0","36","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","768"
"679879","0","1","6","0","0","77","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","17","0","0","0","0","0","0","0","1","0","768"
"679880","0","2","6","0","0","23","5000","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","768"
"679902","0","0","2","0","0","0","0","20","1","1","3","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","769"
"679903","0","0","6","0","0","22","0","-176","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","6","0","770"
"679904","0","1","6","0","0","184","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","770"
"679905","0","2","6","0","0","185","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","770"
"679923","0","0","2","0","0","0","0","0","1","1","0","5","0","0","5","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","2098"
"679924","0","1","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","2098"
"679932","0","0","6","0","0","3","2000","14","0.09229999781","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1014"
"679936","0","0","328","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1329"
"679939","0","0","6","0","0","26","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1062"
"679940","0","1","6","0","0","3","3000","9","0.09300000221","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1062"
"679942","0","0","10","0","0","0","0","319","0.71399998665","0.5","3","49","0","0","0","0","2.5","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","45","0","1064"
"679987","0","0","121","0","0","0","0","19","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","2589"
"679988","0","1","31","0","0","0","0","149","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","2589"
"679989","0","2","328","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","2589"
"679990","0","0","121","0","0","0","0","31","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","2590"
"679991","0","1","31","0","0","0","0","149","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","2590"
"679992","0","2","328","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","2590"
"680000","0","0","6","0","0","51","0","74","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","2565"
"680009","0","0","58","0","0","0","0","38","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","3029"
"680010","0","1","328","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","3029"
"680014","0","0","63","0","0","0","0","-126","0","1","0","1","0","0","0","0","-3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1755"
"680015","0","0","63","0","0","0","0","-176","0","1","0","1","0","0","0","0","-3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1756"
"680024","0","0","2","0","0","0","0","31","0.16599999368","1","0","5","0","0","0","0","0.40000000596","0","0","1","0","0","0","1","0","0","0","13","0","0","0","0","0","22","15","1449"
"680029","0","0","2","0","0","0","0","24","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1495"
"680030","0","0","121","0","0","0","0","-1","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","14","0","0","0","0","0","22","15","1680"
"680036","0","0","121","0","0","0","0","5","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1757"
"680037","0","1","328","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1757"
"680038","0","0","121","0","0","0","0","9","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1758"
"680039","0","1","328","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","1758"
"680042","0","0","121","0","0","0","0","45","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","2591"
"680043","0","1","31","0","0","0","0","149","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","2591"
"680044","0","2","328","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","2591"
"680045","0","0","3","0","0","0","0","64","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","28","0","0","0","0","0","1","0","1455"
"680046","0","0","69","0","0","0","0","9","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","13","0","0","0","0","0","16","0","1725"
"680061","0","0","6","0","0","99","0","-36","0","1","0","1","0","0","0","0","-1","0","0","1","0","0","0","1","0","0","0","13","0","0","0","0","0","22","15","1160"
"680065","0","0","38","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","25","0","988"
"680067","0","0","24","0","0","0","0","1","0","1","0","1","1114","0","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","990"
"680082","0","0","6","0","0","36","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","30","0","0","0","0","0","0","0","1","0","1786"
"680083","0","1","6","0","0","16","0","199","0","1","0","1","0","0","0","0","5","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1786"
"680084","0","2","6","0","0","33","0","-36","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1786"
"680100","0","0","6","0","0","22","0","-91","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","6","0","7386"
"680105","0","0","6","0","0","36","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","30","0","0","0","0","0","0","0","1","0","1787"
"680106","0","1","6","0","0","16","0","299","0","1","0","1","0","0","0","0","5","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1787"
"680107","0","2","6","0","0","33","0","-31","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1787"
"680111","0","0","6","1","0","53","1000","16","0.14300000668","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","699"
"680112","0","0","35","0","0","4","0","350","0.28600001335","1","0","1","0","0","0","0","2.20000004768","0","0","1","0","0","0","1","0","0","0","10","0","0","0","0","0","29","0","740"
"680122","0","0","6","0","0","36","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","30","0","0","0","0","0","0","0","1","0","1784"
"680123","0","1","6","0","0","16","0","4","0","1","0","1","0","0","0","0","5","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1784"
"680124","0","2","6","0","0","33","0","-51","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1784"
"680144","0","0","6","0","0","36","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","4","0","0","0","0","0","0","0","1","0","1066"
"680145","0","1","6","0","0","77","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","17","0","0","0","0","0","0","0","1","0","1066"
"680168","0","0","6","0","0","4","0","149","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","21","0","974"
"680183","0","0","6","0","0","36","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","30","0","0","0","0","0","0","0","1","0","1785"
"680184","0","1","6","0","0","16","0","99","0","1","0","1","0","0","0","0","5","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1785"
"680185","0","2","6","0","0","33","0","-41","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1785"
"680191","0","0","6","0","0","142","0","179","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","1178"
"680192","0","1","6","0","0","137","0","24","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","2","0","0","0","0","0","0","0","1","0","1178"
"680193","0","2","6","0","0","99","0","29","0","1","0","1","0","0","0","0","3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1178"
