"ID","SpellID","ModalNextSpell","SpellClassSet","SpellClassMask_0","SpellClassMask_1","SpellClassMask_2","SpellClassMask_3"
"57516","27172","0","10","0","0","0","0"
"57517","27263","0","5","128","0","0","0"
"57518","27264","0","5","0","1","0","0"
"57519","27265","0","5","-2147483648","0","0","0"
"57527","29598","0","4","0","0","0","0"
"57528","29599","0","4","0","0","0","0"
"57529","29600","0","4","0","0","0","0"
"57530","29707","0","4","64","0","0","0"
"57531","29787","0","4","0","0","0","0"
"57539","30194","0","5","0","0","0","0"
"57541","30283","0","5","0","4096","0","0"
"57551","29790","0","4","0","0","0","0"
"57552","29792","0","4","0","0","0","0"
"57557","30054","0","5","0","0","0","0"
"57558","30057","0","5","0","0","0","0"
"57559","30198","0","5","0","0","0","0"
"57561","30288","0","5","0","0","0","0"
"57562","30289","0","5","0","0","0","0"
"57570","29721","0","4","0","0","0","0"
"57571","29888","0","4","0","0","0","0"
"57572","29889","0","4","0","0","0","0"
"57574","30060","0","5","0","0","0","0"
"57575","30061","0","5","0","0","0","0"
"57576","30062","0","5","0","0","0","0"
"57577","30290","0","5","0","0","0","0"
"57578","30291","0","5","0","0","0","0"
"57579","30292","0","5","0","0","0","0"
"57580","30293","0","5","0","0","0","0"
"57581","30449","0","3","0","16","0","0"
"57582","30451","0","3","536870912","0","0","0"
"57591","29722","0","5","0","64","0","0"
"57592","29723","0","4","0","0","0","0"
"57593","29724","0","4","0","0","0","0"
"57594","29801","0","4","1048576","0","0","0"
"57595","29893","0","5","0","0","0","0"
"57598","30063","0","5","0","0","0","0"
"57599","30064","0","5","0","0","0","0"
"57601","30295","0","5","0","0","0","0"
"57602","30296","0","5","0","0","0","0"
"57603","30455","0","3","131072","0","0","0"
"57610","29623","0","4","1048576","0","0","0"
"57611","29725","0","4","0","0","0","0"
"57613","30213","0","4","4194304","0","0","0"
"57614","30299","0","5","0","0","0","0"
"57615","30300","0","5","0","0","0","0"
"57616","30301","0","5","0","0","0","0"
"57617","30459","0","5","256","0","0","0"
"57623","30219","0","4","4194304","0","0","0"
"57624","30302","0","5","0","0","0","0"
"57632","30223","0","4","4194304","0","0","0"
"57645","30242","0","5","0","0","0","0"
"57646","30319","0","5","0","0","0","0"
"57647","30320","0","5","0","0","0","0"
"57648","30321","0","5","0","0","0","0"
"57649","30404","0","5","0","256","0","0"
"57650","30405","0","5","0","256","0","0"
"57654","30108","0","5","0","256","0","0"
"57655","30245","0","5","0","0","0","0"
"57656","30246","0","5","0","0","0","0"
"57657","30247","0","5","0","0","0","0"
"57658","30248","0","5","0","0","0","0"
"57661","30324","0","4","64","0","0","0"
"57664","29759","0","4","0","0","0","0"
"57665","29760","0","4","0","0","0","0"
"57666","29834","0","4","0","0","0","0"
"57667","29836","0","4","0","0","0","0"
"57670","30326","0","5","0","0","0","0"
"57671","30327","0","5","0","0","0","0"
"57672","30328","0","5","0","0","0","0"
"57674","30413","0","5","0","4096","0","0"
"57675","28275","0","6","1073741824","0","0","0"
"57680","29761","0","4","0","0","0","0"
"57681","29762","0","4","0","0","0","0"
"57682","29763","0","4","0","0","0","0"
"57683","29838","0","4","0","0","0","0"
"57685","29841","0","4","0","0","0","0"
"57687","30016","0","4","16384","0","0","0"
"57689","30022","0","4","16384","0","0","0"
"57692","30330","0","4","33554432","0","0","0"
"57693","30414","0","5","0","4096","0","0"
"57702","29842","0","4","0","0","0","0"
"57705","30143","0","5","0","0","0","0"
"57706","30144","0","5","0","0","0","0"
"57707","30335","0","4","0","1024","0","0"
"57708","30339","0","4","0","0","0","0"
"57709","30340","0","4","0","0","0","0"
"57710","28385","0","6","33554432","0","0","0"
"57723","29859","0","4","0","0","0","0"
"57724","30029","0","4","0","0","0","0"
"57725","30030","0","4","1048576","0","0","0"
"57726","30031","0","4","0","0","0","0"
"57727","30032","0","4","0","0","0","0"
"57728","30145","0","5","0","0","0","0"
"57729","30146","0","5","536870912","0","0","0"
"57730","30147","0","5","67108864","0","0","0"
"57731","30148","0","5","134217728","0","0","0"
"57732","30149","0","5","268435456","0","0","0"
"57743","29776","0","4","0","0","0","0"
"57749","30033","0","4","1048576","0","0","0"
"57751","30151","0","5","0","0","0","0"
"57764","29704","0","4","2048","0","0","0"
"57768","30356","0","4","0","513","0","0"
"57769","30357","0","4","1024","0","0","0"
"57770","31785","0","10","0","4096","0","0"
"57771","30669","0","11","0","0","0","0"
"57772","30670","0","11","0","0","0","0"
"57773","30671","0","11","0","0","0","0"
"57774","30672","0","11","0","0","0","0"
"57776","31226","0","8","0","0","0","0"
"57777","31227","0","8","0","0","0","0"
"57778","31385","0","8","0","0","0","0"
"57783","31789","0","10","0","4","0","0"
"57786","30673","0","11","0","0","0","0"
"57787","30674","0","11","0","0","0","0"
"57788","30675","0","11","0","0","0","0"
"57789","30908","0","5","16","0","0","0"
"57790","30909","0","5","32768","0","0","0"
"57791","30910","0","5","0","2","0","0"
"57792","31228","0","8","0","1024","0","0"
"57793","31229","0","8","0","1024","0","0"
"57794","31638","0","3","0","0","0","0"
"57795","31639","0","3","0","0","0","0"
"57796","31640","0","3","0","0","0","0"
"57800","30678","0","11","0","0","0","0"
"57801","30679","0","11","0","0","0","0"
"57802","30680","0","11","0","0","0","0"
"57803","30911","0","5","0","1","0","0"
"57804","30912","0","5","512","0","0","0"
"57809","31230","0","8","0","1024","0","0"
"57813","31569","0","3","0","0","0","0"
"57814","31570","0","3","0","0","0","0"
"57815","31571","0","3","0","0","0","0"
"57816","31641","0","3","0","0","0","0"
"57817","31642","0","3","0","0","0","0"
"57818","31643","0","3","0","0","0","0"
"57820","30681","0","11","0","0","0","0"
"57823","31233","0","8","0","0","0","0"
"57824","31234","0","8","0","0","0","0"
"57825","31235","0","8","0","0","0","0"
"57826","31236","0","8","0","0","0","0"
"57827","31237","0","8","0","0","0","0"
"57828","31572","0","3","0","0","0","0"
"57829","31573","0","3","0","0","0","0"
"57830","31574","0","3","0","0","0","0"
"57831","31575","0","3","0","0","0","0"
"57836","31801","0","10","33554432","0","0","0"
"57837","31803","0","10","0","2048","0","0"
"57838","31804","0","10","0","8","0","0"
"57843","31238","0","8","0","0","0","0"
"57844","31239","0","8","0","0","0","0"
"57845","31240","0","8","0","0","0","0"
"57846","31241","0","8","0","0","0","0"
"57851","31579","0","3","0","0","0","0"
"57864","31117","0","5","0","0","0","0"
"57865","31242","0","8","0","0","0","0"
"57867","31244","0","8","0","0","0","0"
"57868","31582","0","3","0","0","0","0"
"57869","31583","0","3","0","0","0","0"
"57870","31584","0","3","0","0","0","0"
"57887","31245","0","8","0","0","0","0"
"57890","31585","0","3","0","0","0","0"
"57891","31586","0","3","0","0","0","0"
"57892","31587","0","3","0","0","0","0"
"57893","31588","0","3","0","0","0","0"
"57895","31656","0","3","0","0","0","0"
"57896","31657","0","3","0","0","0","0"
"57897","31658","0","3","0","0","0","0"
"57901","30545","0","5","0","128","0","0"
"57907","30706","0","11","536870912","0","0","0"
"57908","31124","0","8","0","0","0","0"
"57912","31589","0","3","-2147483648","0","0","0"
"57913","31659","0","3","0","0","0","0"
"57914","31660","0","3","0","0","0","0"
"57915","31661","0","3","8388608","0","0","0"
"57916","31821","0","10","0","0","0","0"
"57917","31822","0","10","0","0","0","0"
"57918","31823","0","10","0","0","0","0"
"57919","31824","0","10","0","0","0","0"
"57920","30546","0","5","128","0","0","0"
"57922","30708","0","11","67108864","0","0","0"
"57924","31126","0","8","0","0","0","0"
"57934","31667","0","3","0","0","0","0"
"57938","31825","0","10","0","0","0","0"
"57939","31826","0","10","4096","0","0","0"
"57941","31828","0","10","0","0","0","0"
"57950","31668","0","3","0","0","0","0"
"57951","31669","0","3","0","0","0","0"
"57952","31670","0","3","0","0","0","0"
"57953","31672","0","3","0","0","0","0"
"57957","31674","0","3","0","0","0","0"
"57958","31675","0","3","0","0","0","0"
"57960","30482","0","3","262144","0","0","0"
"57966","30873","0","11","0","0","0","0"
"57968","31676","0","3","0","0","0","0"
"57969","31677","0","3","0","0","0","0"
"57970","31678","0","3","0","0","0","0"
"57971","31679","0","3","0","0","0","0"
"57980","31680","0","3","0","0","0","0"
"57982","31682","0","3","0","0","0","0"
"57983","31683","0","3","0","0","0","0"
"57985","30881","0","11","0","0","0","0"
"57986","30883","0","11","0","0","0","0"
"57987","30884","0","11","0","0","0","0"
"57989","31216","0","8","0","0","0","0"
"57990","31217","0","8","0","0","0","0"
"57991","31218","0","8","0","0","0","0"
"57993","31684","0","3","0","0","0","0"
"57994","31685","0","3","0","0","0","0"
"57995","31686","0","3","0","0","0","0"
"57999","30664","0","11","0","0","0","0"
"58000","30885","0","11","0","0","0","0"
"58001","30886","0","11","0","0","0","0"
"58003","31219","0","8","0","0","0","0"
"58004","31220","0","8","0","0","0","0"
"58007","31687","0","3","524288","0","0","0"
"58009","30665","0","11","0","0","0","0"
"58010","30666","0","11","0","0","0","0"
"58011","30667","0","11","0","0","0","0"
"58012","30668","0","11","0","0","0","0"
"58017","31223","0","8","0","0","0","0"
"58018","31224","0","8","1073741824","0","0","0"
"58020","31380","0","8","0","0","0","0"
"58021","31382","0","8","0","0","0","0"
"58022","31383","0","8","0","0","0","0"
"58023","31384","0","8","0","0","0","0"
"58025","31852","0","10","0","0","0","0"
"58026","31853","0","10","0","0","0","0"
"58027","31854","0","10","0","0","0","0"
"58037","32394","0","5","0","0","0","0"
"58053","31858","0","10","0","0","0","0"
"58054","31859","0","10","0","0","0","0"
"58059","32477","0","5","0","0","0","0"
"58069","31860","0","10","0","0","0","0"
"58070","31861","0","10","0","0","0","0"
"58071","31862","0","10","0","0","0","0"
"58079","32483","0","5","0","0","0","0"
"58080","32484","0","5","0","0","0","0"
"58081","32645","0","8","8388608","8","0","0"
"58082","32796","0","3","524544","0","0","0"
"58083","31935","0","10","0","16384","0","0"
"58093","33041","0","3","8388608","0","0","0"
"58094","33042","0","3","8388608","0","0","0"
"58095","31869","0","10","0","0","0","0"
"58096","31870","0","10","0","0","0","0"
"58097","32175","0","11","0","16","0","0"
"58098","32176","0","11","0","16","0","0"
"58107","33043","0","3","8388608","0","0","0"
"58108","31876","0","10","0","0","0","0"
"58111","32182","0","11","0","64","0","0"
"58112","32266","0","3","-2147483648","0","0","0"
"58118","31877","0","10","0","0","0","0"
"58119","31878","0","10","0","0","0","0"
"58120","31879","0","10","0","0","0","0"
"58123","32267","0","3","-2147483648","0","0","0"
"58125","32271","0","3","-2147483648","0","0","0"
"58134","31880","0","10","0","0","0","0"
"58135","31881","0","10","0","0","0","0"
"58136","31882","0","10","0","0","0","0"
"58138","32272","0","3","-2147483648","0","0","0"
"58144","31883","0","10","0","0","0","0"
"58145","31884","0","10","0","8192","0","0"
"58154","32593","0","11","0","1024","0","0"
"58163","32594","0","11","0","1024","0","0"
"58170","32996","0","6","0","2","0","0"
"58171","31829","0","10","0","0","0","0"
"58172","31830","0","10","0","0","0","0"
"58175","31892","0","10","0","1024","0","0"
"58176","31893","0","10","0","1024","0","0"
"58177","32043","0","10","0","0","0","0"
"58180","32601","0","8","0","0","0","0"
"58182","32684","0","8","8388608","8","0","0"
"58183","32841","0","6","1073741824","0","0","0"
"58185","32999","0","6","32","0","0","0"
"58186","31833","0","10","0","0","0","0"
"58187","31834","0","10","0","16384","0","0"
"58188","31835","0","10","0","0","0","0"
"58189","31895","0","10","134217728","0","0","0"
"58190","31896","0","10","1048576","0","0","0"
"58192","32375","0","6","0","128","0","0"
"58198","31836","0","10","0","0","0","0"
"58199","31837","0","10","0","0","0","0"
"58200","31838","0","10","0","0","0","0"
"58201","31839","0","10","0","0","0","0"
"58202","31898","0","10","0","8","0","0"
"58208","32379","0","6","0","2","0","0"
"58209","32381","0","5","0","0","0","0"
"58216","31840","0","10","0","0","0","0"
"58217","31841","0","10","0","0","0","0"
"58218","31842","0","10","0","16384","0","0"
"58224","32223","0","10","67108864","16","0","0"
"58227","32382","0","5","0","0","0","0"
"58228","32383","0","5","0","0","0","0"
"58229","32385","0","5","0","0","0","0"
"58231","32699","0","10","0","16384","0","0"
"58236","31844","0","10","0","0","0","0"
"58237","31845","0","10","0","0","0","0"
"58238","31846","0","10","0","0","0","0"
"58239","31847","0","10","0","0","0","0"
"58243","32386","0","5","-2147483648","0","0","0"
"58244","32387","0","5","0","0","0","0"
"58245","32388","0","5","-2147483648","0","0","0"
"58246","32389","0","5","-2147483648","0","0","0"
"58247","32546","0","6","0","4","0","0"
"58248","32700","0","10","0","16384","0","0"
"58256","31848","0","10","0","0","0","0"
"58257","31849","0","10","0","0","0","0"
"58258","31850","0","10","0","0","0","0"
"58259","31851","0","10","0","0","0","0"
"58261","32231","0","5","0","64","0","0"
"58263","32390","0","5","-2147483648","0","0","0"
"58264","32391","0","5","-2147483648","0","0","0"
"58265","32392","0","5","0","0","0","0"
"58266","32393","0","5","0","0","0","0"
"58267","32548","0","6","-2147483648","4096","0","0"
"58278","33161","0","6","0","0","0","0"
"58279","33162","0","6","0","0","0","0"
"58280","33223","0","6","0","0","0","0"
"58281","33224","0","6","0","0","0","0"
"58282","33225","0","6","0","0","0","0"
"58290","33698","0","5","33554432","0","0","0"
"58291","33699","0","5","33554432","0","0","0"
"58292","33700","0","5","33554432","0","0","0"
"58293","33701","0","5","33554432","0","0","0"
"58294","33776","0","10","0","4096","0","0"
"58296","33851","0","7","0","0","0","0"
"58297","33852","0","7","0","0","0","0"
"58298","33853","0","7","0","0","0","0"
"58299","33982","0","7","0","1024","0","0"
"58300","33983","0","7","0","1024","0","0"
"58302","33167","0","6","0","0","0","0"
"58312","33855","0","7","0","0","0","0"
"58313","33856","0","7","0","0","0","0"
"58316","33986","0","7","0","64","0","0"
"58317","33987","0","7","0","64","0","0"
"58326","33171","0","6","0","0","0","0"
"58327","33172","0","6","0","0","0","0"
"58335","33786","0","7","0","32","0","0"
"58337","33859","0","7","0","0","0","0"
"58348","33174","0","6","0","0","0","0"
"58349","33405","0","3","0","1","0","0"
"58361","34151","0","7","0","0","0","0"
"58362","34152","0","7","0","0","0","0"
"58363","34153","0","7","0","0","0","0"
"58373","33717","0","3","1073741824","0","0","0"
"58376","33866","0","7","0","0","0","0"
"58377","33867","0","7","0","0","0","0"
"58378","33868","0","7","0","0","0","0"
"58383","33182","0","6","0","0","0","0"
"58392","33869","0","7","0","0","0","0"
"58393","33872","0","7","0","0","0","0"
"58394","33933","0","3","8388608","64","0","0"
"58395","34074","0","9","0","262144","0","0"
"58398","33186","0","6","0","0","0","0"
"58405","33873","0","7","0","0","0","0"
"58408","33938","0","3","4194304","0","0","0"
"58413","33190","0","6","0","0","0","0"
"58414","33191","0","6","0","0","0","0"
"58421","33876","0","7","0","1024","0","0"
"58423","33878","0","7","0","64","0","0"
"58424","33943","0","7","0","32768","0","0"
"58425","33944","0","3","8192","0","0","0"
"58428","33192","0","6","0","0","0","0"
"58429","33193","0","6","0","0","0","0"
"58430","33194","0","6","0","0","0","0"
"58431","33195","0","6","0","0","0","0"
"58438","33589","0","7","0","0","0","0"
"58439","33590","0","7","0","0","0","0"
"58440","33591","0","7","0","0","0","0"
"58441","33592","0","7","0","0","0","0"
"58442","33736","0","11","0","32","0","0"
"58444","33879","0","7","0","0","0","0"
"58445","33880","0","7","0","0","0","0"
"58446","33881","0","7","0","0","0","0"
"58447","33946","0","3","8192","0","0","0"
"58451","33196","0","6","0","0","0","0"
"58452","33197","0","6","0","0","0","0"
"58453","33198","0","6","0","0","0","0"
"58454","33199","0","6","0","0","0","0"
"58455","33200","0","6","0","0","0","0"
"58461","33596","0","7","0","0","0","0"
"58462","33597","0","7","0","0","0","0"
"58463","33599","0","7","0","0","0","0"
"58464","33882","0","7","0","0","0","0"
"58465","33883","0","7","0","0","0","0"
"58467","33072","0","10","2097152","0","0","0"
"58468","33073","0","10","2097152","0","0","0"
"58469","33074","0","10","0","65536","0","0"
"58470","33142","0","6","0","0","0","0"
"58471","33143","0","6","0","4096","0","0"
"58472","33201","0","6","0","0","0","0"
"58473","33202","0","6","0","0","0","0"
"58474","33203","0","6","0","0","0","0"
"58475","33204","0","6","0","0","0","0"
"58482","33600","0","7","0","0","0","0"
"58483","33601","0","7","0","0","0","0"
"58484","33602","0","7","0","0","0","0"
"58485","33603","0","7","0","0","0","0"
"58486","33745","0","7","0","256","0","0"
"58489","33886","0","7","0","0","0","0"
"58490","33887","0","7","0","0","0","0"
"58491","33888","0","7","0","0","0","0"
"58492","33956","0","7","0","0","0","0"
"58493","33957","0","7","0","0","0","0"
"58497","33076","0","6","0","32","0","0"
"58498","33145","0","6","0","0","0","0"
"58499","33146","0","6","0","0","0","0"
"58500","33205","0","6","0","0","0","0"
"58501","33206","0","6","-2147483648","4096","0","0"
"58506","33604","0","7","0","0","0","0"
"58507","33605","0","7","0","0","0","0"
"58508","33606","0","7","0","0","0","0"
"58512","33831","0","7","0","512","0","0"
"58513","33889","0","7","0","0","0","0"
"58514","33890","0","7","0","0","0","0"
"58515","34026","0","9","0","2048","0","0"
"58521","33150","0","6","0","0","0","0"
"58522","33151","0","6","0","4096","0","0"
"58531","33607","0","7","0","0","0","0"
"58537","33891","0","7","0","65536","0","0"
"58543","33154","0","6","0","0","0","0"
"58545","33213","0","6","0","0","0","0"
"58546","33214","0","6","0","0","0","0"
"58547","33215","0","6","0","0","0","0"
"58548","33371","0","6","0","0","0","0"
"58552","33763","0","7","0","16","0","0"
"58569","33690","0","3","-2147483648","0","0","0"
"58570","33691","0","3","-2147483648","0","0","0"
"58576","34120","75","9","0","1","0","0"
"58579","33158","0","6","0","0","0","0"
"58580","33159","0","6","0","0","0","0"
"58581","33160","0","6","0","0","0","0"
"58584","33221","0","6","0","0","0","0"
"58585","33222","0","6","0","0","0","0"
"58603","34296","0","3","0","0","0","0"
"58604","34297","0","7","0","0","0","0"
"58605","34299","0","7","0","0","0","0"
"58610","34508","0","9","0","0","0","0"
"58611","34600","0","9","128","0","0","0"
"58614","34839","0","9","0","0","0","0"
"58615","34916","0","6","0","1024","0","0"
"58616","34917","0","6","0","1024","0","0"
"58627","35446","0","4","0","0","0","0"
"58628","34300","0","7","0","0","0","0"
"58650","35448","0","4","0","0","0","0"
"58651","35449","0","4","0","0","0","0"
"58652","35450","0","4","0","0","0","0"
"58653","35451","0","4","0","0","0","0"
"58657","34453","0","9","0","0","0","0"
"58658","34454","0","9","0","0","0","0"
"58659","34455","0","9","0","0","0","0"
"58662","34692","0","9","0","0","0","0"
"58669","34457","0","9","0","32","0","0"
"58671","34459","0","9","0","0","0","0"
"58672","34460","0","9","0","0","0","0"
"58676","35395","0","10","0","32768","0","0"
"58678","34462","0","9","0","0","0","0"
"58679","34464","0","9","0","0","0","0"
"58680","34465","0","9","0","0","0","0"
"58681","34859","0","6","0","0","0","0"
"58682","34860","0","6","0","0","0","0"
"58683","34861","0","6","268435456","0","0","0"
"58685","35396","0","10","0","0","0","0"
"58686","35397","0","10","0","0","0","0"
"58696","34466","0","9","0","0","0","0"
"58697","34467","0","9","0","0","0","0"
"58698","34468","0","9","0","0","0","0"
"58699","34469","0","9","0","0","0","0"
"58702","34863","0","6","268435456","0","0","0"
"58703","34864","0","6","268435456","0","0","0"
"58704","34865","0","6","268435456","0","0","0"
"58705","34935","0","3","0","0","0","0"
"58706","34936","0","5","0","0","0","0"
"58714","34470","0","9","0","0","0","0"
"58715","34471","0","9","0","0","0","0"
"58723","34866","0","6","268435456","0","0","0"
"58724","34938","0","3","0","0","0","0"
"58725","34939","0","3","0","0","0","0"
"58728","35323","0","9","0","1024","0","0"
"58730","34411","0","8","0","0","0","0"
"58732","34475","0","9","0","0","0","0"
"58733","34476","0","9","0","0","0","0"
"58734","34477","0","9","0","1048576","0","0"
"58740","34412","0","8","0","0","0","0"
"58741","34413","0","8","0","0","0","0"
"58752","35098","0","9","0","0","0","0"
"58753","35099","0","9","0","0","0","0"
"58754","35100","0","9","0","0","0","0"
"58759","34482","0","9","0","0","0","0"
"58760","34483","0","9","0","0","0","0"
"58761","34484","0","9","0","0","0","0"
"58762","34485","0","9","0","0","0","0"
"58763","34486","0","9","0","0","0","0"
"58766","34948","0","9","0","0","0","0"
"58767","34949","0","9","0","0","0","0"
"58768","34950","0","9","0","0","0","0"
"58769","35029","0","9","0","0","0","0"
"58770","35030","0","9","0","0","0","0"
"58771","35102","0","9","0","0","0","0"
"58772","35103","0","9","0","0","0","0"
"58773","35104","0","9","0","0","0","0"
"58782","34487","0","9","0","0","0","0"
"58783","34488","0","9","0","0","0","0"
"58784","34489","0","9","0","0","0","0"
"58785","34490","75","9","262144","0","0","0"
"58788","34889","0","9","0","1024","0","0"
"58789","34954","0","9","0","0","0","0"
"58797","34491","0","9","0","0","0","0"
"58798","34492","0","9","0","0","0","0"
"58799","34493","0","9","0","0","0","0"
"58800","34494","0","9","0","0","0","0"
"58805","35110","0","9","0","0","0","0"
"58806","35111","0","9","0","0","0","0"
"58808","35346","0","9","0","0","0","0"
"58810","34428","0","4","0","256","0","0"
"58812","34496","0","9","0","0","0","0"
"58813","34497","0","9","0","0","0","0"
"58814","34498","0","9","0","0","0","0"
"58821","34433","0","6","-1073741824","256","0","0"
"58822","34499","0","9","0","0","0","0"
"58823","34500","0","9","0","0","0","0"
"58826","34666","0","9","0","4","0","0"
"58828","34753","0","6","0","0","0","0"
"58836","34502","0","9","0","0","0","0"
"58837","34503","0","9","0","0","0","0"
"58839","34667","0","9","0","8","0","0"
"58840","34754","0","6","0","512","0","0"
"58842","34833","0","9","0","0","0","0"
"58843","34834","0","9","0","0","0","0"
"58845","34908","0","6","0","0","0","0"
"58846","34909","0","6","0","0","0","0"
"58847","34910","0","6","0","0","0","0"
"58853","34293","0","3","0","0","0","0"
"58855","34295","0","3","0","0","0","0"
"58858","34506","0","9","0","0","0","0"
"58859","34507","0","9","0","0","0","0"
"58860","34675","0","9","0","16","0","0"
"58862","34835","0","9","0","0","0","0"
"58863","34836","0","9","0","0","0","0"
"58864","34837","0","9","0","0","0","0"
"58865","34838","0","9","0","0","0","0"
"58866","34911","0","6","0","0","0","0"
"58867","34912","0","6","0","0","0","0"
"58869","34914","0","6","0","1024","0","0"
"58871","35363","0","7","0","0","0","0"
"58872","35364","0","7","0","0","0","0"
"58875","35691","0","5","0","0","0","0"
"58887","35692","0","5","0","0","0","0"
"58888","35693","0","5","0","0","0","0"
"58889","35694","0","11","0","0","0","0"
"58890","35695","0","5","0","8192","0","0"
"58901","35697","0","5","0","16384","0","0"
"58902","35698","0","11","0","0","0","0"
"58905","35541","0","8","0","0","0","0"
"58919","36591","0","11","0","0","0","0"
"58921","35550","0","8","0","0","0","0"
"58922","35551","0","8","0","0","0","0"
"58923","35552","0","8","0","0","0","0"
"58927","35553","0","8","0","0","0","0"
"58928","35715","0","3","-2147483648","0","0","0"
"58929","35717","0","3","-2147483648","0","0","0"
"58960","35578","0","3","0","0","0","0"
"58971","35581","0","3","0","0","0","0"
"58993","36554","0","8","0","512","0","0"
"59093","37420","0","3","1073741824","0","0","0"
"59163","36916","0","9","2","0","0","0"
"59237","36936","0","11","0","0","0","0"
"59270","38764","0","8","8","0","0","0"
"59271","38768","0","8","16","0","0","0"
"59308","38692","0","3","1","0","0","0"
"59325","38697","0","3","1572896","0","0","0"
"59326","38699","0","3","2048","0","0","0"
"59327","38700","0","3","2097152","0","0","0"
"59337","38703","0","3","2097152","0","0","0"
"59338","38704","0","3","2048","0","0","0"
"59481","39967","0","8","8388608","8","0","0"
"59482","40120","0","7","0","32768","0","0"
"59502","39374","0","6","256","0","0","0"
"59639","41021","0","10","0","0","0","0"
"59649","41026","0","10","0","0","0","0"
"59741","42198","0","3","524416","0","0","0"
"59748","42208","0","3","524416","0","0","0"
"59749","42209","0","3","524416","0","0","0"
"59750","42210","0","3","524416","0","0","0"
"59751","42211","0","3","524416","0","0","0"
"59752","42212","0","3","524416","0","0","0"
"59753","42213","0","3","524416","0","0","0"
"59756","43339","0","11","0","0","0","0"
"59759","42218","0","5","32","0","0","0"
"59760","42223","0","5","32","0","0","0"
"59768","42224","0","5","32","0","0","0"
"59769","42225","0","5","32","0","0","0"
"59770","42226","0","5","32","0","0","0"
"59779","42230","0","7","4194304","0","0","0"
"59780","42231","0","7","4194304","0","0","0"
"59781","42232","0","7","4194304","0","0","0"
"59782","42233","0","7","4194304","0","0","0"
"59783","42234","0","9","8192","0","0","0"
"59808","42243","0","9","8192","0","0","0"
"59809","42244","0","9","8192","0","0","0"
"59810","42245","0","9","8192","0","0","0"
"59852","45290","0","11","1","0","0","0"
"59853","45291","0","11","1","0","0","0"
"59854","45292","0","11","1","0","0","0"
"59855","45293","0","11","1","0","0","0"
"59857","45294","0","11","1","0","0","0"
"59858","45295","0","11","1","0","0","0"
"59859","45296","0","11","1","0","0","0"
"59860","45297","0","11","2","0","0","0"
"59861","45438","0","3","0","129","0","0"
"59872","45298","0","11","2","0","0","0"
"59873","45299","0","11","2","0","0","0"
"59874","45300","0","11","2","0","0","0"
"59885","45301","0","11","2","0","0","0"
"59886","45302","0","11","2","0","0","0"
"59889","45471","0","4","0","4096","0","0"
"59925","43987","0","3","0","0","0","0"
"59933","45237","0","6","0","4096","0","0"
"59949","45241","0","6","0","4096","0","0"
"59950","45242","0","6","0","4096","0","0"
"60001","44041","0","6","0","16","0","0"
"60002","44043","0","6","0","16","0","0"
"60003","44044","0","6","0","16","0","0"
"60012","45284","0","11","1","0","0","0"
"60016","44045","0","6","0","16","0","0"
"60017","44046","0","6","0","16","0","0"
"60018","44047","0","6","0","16","0","0"
"60024","45286","0","11","1","0","0","0"
"60025","45287","0","11","1","0","0","0"
"60026","45288","0","11","1","0","0","0"
"60027","45289","0","11","1","0","0","0"
"60046","49358","0","3","-2147483648","0","0","0"
"60047","49359","0","3","-2147483648","0","0","0"
"60054","49360","0","3","-2147483648","0","0","0"
"60055","49361","0","3","-2147483648","0","0","0"
"60208","67","0","10","0","16384","0","0"
"60209","131","0","11","0","2048","0","0"
"60210","379","0","11","0","0","0","0"
"60211","469","0","4","0","128","0","0"
"60212","498","0","10","0","16384","0","0"
"60213","546","0","11","0","2048","0","0"
"60214","642","0","10","4194304","0","0","0"
"60215","706","0","5","0","32","0","0"
"60216","879","0","10","0","2","0","0"
"60217","974","0","11","0","1024","0","0"
"60218","1020","0","10","4194304","0","0","0"
"60219","1086","0","5","0","32","0","0"
"60220","1329","0","8","0","0","0","0"
"60221","1513","0","9","0","65536","0","0"
"60222","2048","0","4","65536","0","0","0"
"60223","2062","0","11","536870912","0","0","0"
"60224","2812","0","10","0","2","0","0"
"60225","2825","0","11","0","64","0","0"
"60226","2878","0","10","0","16384","0","0"
"60227","2894","0","11","536870912","0","0","0"
"60229","3738","0","11","536870912","0","0","0"
"60234","5573","0","10","0","16384","0","0"
"60235","5614","0","10","0","2","0","0"
"60236","5615","0","10","0","2","0","0"
"60237","5627","0","10","0","16384","0","0"
"60238","5938","0","8","536870912","0","0","0"
"60243","7381","0","4","0","2048","0","0"
"60244","8017","0","11","4194304","0","0","0"
"60245","8018","0","11","4194304","0","0","0"
"60246","8019","0","11","4194304","0","0","0"
"60247","8024","0","11","0","2048","0","0"
"60248","8027","0","11","0","2048","0","0"
"60249","8030","0","11","0","2048","0","0"
"60250","8033","0","11","0","2048","0","0"
"60251","8038","0","11","0","2048","0","0"
"60257","10312","0","10","0","2","0","0"
"60258","10313","0","10","0","2","0","0"
"60259","10314","0","10","0","2","0","0"
"60260","10318","0","10","0","2","0","0"
"60261","10326","0","10","0","16384","0","0"
"60262","10399","0","11","4194304","0","0","0"
"60263","10456","0","11","0","2048","0","0"
"60267","11733","0","5","0","32","0","0"
"60268","11734","0","5","0","32","0","0"
"60269","11735","0","5","0","32","0","0"
"60270","12303","0","4","0","0","0","0"
"60272","12788","0","4","0","0","0","0"
